,name,chrom,txStart,txEnd,name2,start,end
78633,NM_000247,chr6,2884070,2895792,MICA,2874070,2905792
78634,NM_000594,chr6,3052957,3055728,TNF,3042957,3065728
78647,NM_019101,chr6,3133288,3135605,APOM,3123288,3145605
78652,NR_045828,chr6,3129799,3135605,APOM,3119799,3145605
78654,NM_000595,chr6,3049681,3051716,LTA,3039681,3061716
78658,NM_001256169,chr6,3129799,3135605,APOM,3119799,3145605
78670,NM_001159740,chr6,3049491,3051716,LTA,3039491,3061716
78719,NM_005346,chr6,3305096,3307616,HSPA1B,3295096,3317616
78730,NM_005527,chr6,3286976,3292640,HSPA1L,3276976,3302640
78735,NM_005345,chr6,3292899,3295299,HSPA1A,3282899,3305299
78744,NM_007293,chr6,3459589,3473846,C4A,3449589,3483846
78745,NM_001710,chr6,3423627,3429617,CFB,3413627,3439617
78748,NM_001002029,chr6,3459589,3473846,C4B,3449589,3483846
78750,NM_001252204,chr6,3459589,3473845,C4A,3449589,3483845
78765,NM_032741,chr6,3606669,3616566,AGPAT1,3596669,3626566
78766,NM_001206966,chr6,3619426,3622711,AGER,3609426,3632711
78767,NR_134949,chr6,3633297,3662520,NOTCH4,3623297,3672520
78768,NM_001206936,chr6,3619426,3622711,AGER,3609426,3632711
78769,NM_001136,chr6,3619426,3622711,AGER,3609426,3632711
78771,NM_001206929,chr6,3619425,3622780,AGER,3609425,3632780
78772,NM_001206954,chr6,3619426,3622711,AGER,3609426,3632711
78773,NM_001206940,chr6,3619426,3622711,AGER,3609426,3632711
78775,NM_001371439,chr6,3606669,3611574,AGPAT1,3596669,3621574
78776,NM_006411,chr6,3606669,3614542,AGPAT1,3596669,3624542
78778,NM_001206932,chr6,3619426,3622711,AGER,3609426,3632711
78779,NM_001371437,chr6,3606669,3615578,AGPAT1,3596669,3625578
78780,NM_001371438,chr6,3606669,3615804,AGPAT1,3596669,3625804
78782,NR_134950,chr6,3633297,3662520,NOTCH4,3623297,3672520
78785,NM_004557,chr6,3633297,3662520,NOTCH4,3623297,3672520
78793,NM_001206934,chr6,3619425,3622780,AGER,3609425,3632780
78795,NR_038190,chr6,3619426,3622711,AGER,3609426,3632711
78800,NM_172197,chr6,3619426,3622711,AGER,3609426,3632711
78820,NM_000593,chr6,4257513,4266009,TAP1,4247513,4276009
78821,NM_000544,chr6,4237715,4251075,TAP2,4227715,4261075
78824,NM_018833,chr6,4234139,4251075,TAP2,4224139,4261075
78827,NM_002800,chr6,4266496,4272158,PSMB9,4256496,4282158
78828,NM_001292022,chr6,4257513,4265066,TAP1,4247513,4275066
78829,NM_001290043,chr6,4237720,4251044,TAP2,4227720,4261044
78851,NM_001291989,chr6,4605197,4612464,RXRB,4595197,4622464
78855,NM_001270401,chr6,4605200,4612276,RXRB,4595200,4622276
78868,NM_021976,chr6,4605200,4612276,RXRB,4595200,4622276
78898,NM_001289160,chr6,2748076,2764495,MICB,2738076,2774495
78899,NM_001289161,chr6,2751337,2764495,MICB,2741337,2774495
78902,NM_005931,chr6,2751337,2764495,MICB,2741337,2774495
78910,NM_001002029,chr6,3268154,3282411,C4B,3258154,3292411
78947,NM_006398,chr6,826642,830860,UBD,816642,840860
79029,NM_001376195,chr6,1861827,1878658,PPP1R10,1851827,1888658
79034,NR_164780,chr6,1876967,1878658,PPP1R10,1866967,1888658
79043,NR_164781,chr6,1876967,1878658,PPP1R10,1866967,1888658
79045,NM_002714,chr6,1861827,1878658,PPP1R10,1851827,1888658
79046,NR_072994,chr6,1861827,1878658,PPP1R10,1851827,1888658
79050,NM_001293214,chr6,1981786,1986853,TUBB,1971786,1996853
79051,NM_005803,chr6,1989143,2004123,FLOT1,1979143,2014123
79053,NM_001293212,chr6,1983072,1986853,TUBB,1973072,1996853
79054,NR_120608,chr6,1981786,1986853,TUBB,1971786,1996853
79056,NM_001293213,chr6,1981786,1986853,TUBB,1971786,1996853
79057,NM_001293216,chr6,1983072,1986853,TUBB,1973072,1996853
79058,NM_001318875,chr6,1989143,2004287,FLOT1,1979143,2014287
79061,NM_001293215,chr6,1983072,1986853,TUBB,1973072,1996853
79062,NM_178014,chr6,1981786,1986853,TUBB,1971786,1996853
79126,NM_000595,chr6,2825604,2827641,LTA,2815604,2837641
79144,NM_000594,chr6,2828882,2831653,TNF,2818882,2841653
79153,NM_001159740,chr6,2825414,2827641,LTA,2815414,2837641
79176,NM_019101,chr6,2909249,2911566,APOM,2899249,2921566
79184,NR_045828,chr6,2905759,2911566,APOM,2895759,2921566
79190,NM_001256169,chr6,2905759,2911566,APOM,2895759,2921566
79207,NM_005346,chr6,3081101,3083618,HSPA1B,3071101,3093618
79216,NM_005527,chr6,3062982,3068647,HSPA1L,3052982,3078647
79222,NM_005345,chr6,3068906,3071306,HSPA1A,3058906,3081306
79228,NM_001178063,chr6,3154357,3199039,C2,3144357,3209039
79234,NM_001002029,chr6,3235414,3256040,C4B,3225414,3266040
79235,NM_001710,chr6,3199459,3205449,CFB,3189459,3215449
79237,NM_001282457,chr6,3151141,3199037,C2,3141141,3209037
79238,NM_007293,chr6,3235414,3256040,C4A,3225414,3266040
79239,NM_001282459,chr6,3181080,3188422,C2,3171080,3198422
79241,NM_001282458,chr6,3181080,3199037,C2,3171080,3209037
79243,NM_001145903,chr6,3181080,3199037,C2,3171080,3209037
79250,NM_001252204,chr6,3235414,3256039,C4A,3225414,3266039
79251,NM_000063,chr6,3181080,3199037,C2,3171080,3209037
79293,NM_000593,chr6,4094363,4102859,TAP1,4084363,4112859
79294,NM_000544,chr6,4074732,4087923,TAP2,4064732,4097923
79296,NM_018833,chr6,4071135,4087923,TAP2,4061135,4097923
79297,NM_001292022,chr6,4094363,4101916,TAP1,4084363,4111916
79300,NM_002800,chr6,4103346,4109006,PSMB9,4093346,4119006
79302,NM_001290043,chr6,4074737,4087892,TAP2,4064737,4097892
79312,NM_001291989,chr6,4442668,4449937,RXRB,4432668,4459937
79313,NM_001270401,chr6,4442671,4449749,RXRB,4432671,4459749
79317,NM_021976,chr6,4442671,4449749,RXRB,4432671,4459749
79362,NR_072994,chr6,1950044,1966876,PPP1R10,1940044,1976876
79363,NM_002714,chr6,1950044,1966876,PPP1R10,1940044,1976876
79364,NR_164781,chr6,1965185,1966876,PPP1R10,1955185,1976876
79365,NR_164780,chr6,1965185,1966876,PPP1R10,1955185,1976876
79366,NM_001376195,chr6,1950044,1966876,PPP1R10,1940044,1976876
79381,NM_001282457,chr6,3245439,3293293,C2,3235439,3303293
79383,NM_000063,chr6,3275388,3293293,C2,3265388,3303293
79385,NM_001282459,chr6,3275388,3282679,C2,3265388,3292679
79386,NM_001282458,chr6,3275388,3293293,C2,3265388,3303293
79388,NM_001145903,chr6,3275388,3293293,C2,3265388,3303293
79389,NM_001178063,chr6,3248658,3293295,C2,3238658,3303295
79413,NM_006398,chr6,826503,830721,UBD,816503,840721
79480,NM_001293214,chr6,2070011,2075078,TUBB,2060011,2085078
79481,NM_001293213,chr6,2070011,2075078,TUBB,2060011,2085078
79483,NM_005803,chr6,2077368,2090996,FLOT1,2067368,2100996
79487,NM_001293212,chr6,2071297,2075078,TUBB,2061297,2085078
79489,NR_120608,chr6,2070011,2075078,TUBB,2060011,2085078
79496,NM_001293216,chr6,2071297,2075078,TUBB,2061297,2085078
79497,NM_001293215,chr6,2071297,2075078,TUBB,2061297,2085078
79509,NM_001318875,chr6,2077368,2090461,FLOT1,2067368,2100461
79510,NM_178014,chr6,2070011,2075078,TUBB,2060011,2085078
79571,NM_001289161,chr6,2845683,2858656,MICB,2835683,2868656
79572,NM_005931,chr6,2845683,2858656,MICB,2835683,2868656
79575,NM_001289160,chr6,2842420,2858656,MICB,2832420,2868656
79578,NM_000595,chr6,2919769,2921806,LTA,2909769,2931806
79585,NM_001159740,chr6,2919579,2921806,LTA,2909579,2931806
79592,NM_019101,chr6,3003350,3005667,APOM,2993350,3015667
79596,NR_045828,chr6,2999860,3005667,APOM,2989860,3015667
79600,NM_001256169,chr6,2999860,3005667,APOM,2989860,3015667
79602,NM_000594,chr6,2923047,2925818,TNF,2913047,2935818
79675,NM_001710,chr6,3293715,3299705,CFB,3283715,3309705
79678,NM_007293,chr6,3362415,3383040,C4A,3352415,3393040
79680,NM_001002029,chr6,3362415,3383040,C4B,3352415,3393040
79682,NM_001252204,chr6,3362415,3383039,C4A,3352415,3393039
79697,NM_001371438,chr6,3515817,3524952,AGPAT1,3505817,3534952
79700,NM_001136,chr6,3528572,3531857,AGER,3518572,3541857
79701,NM_001206936,chr6,3528572,3531857,AGER,3518572,3541857
79702,NM_032741,chr6,3515817,3525714,AGPAT1,3505817,3535714
79704,NM_001206940,chr6,3528572,3531857,AGER,3518572,3541857
79705,NM_001371439,chr6,3515817,3520722,AGPAT1,3505817,3530722
79706,NM_006411,chr6,3515817,3523690,AGPAT1,3505817,3533690
79708,NM_001371437,chr6,3515817,3524726,AGPAT1,3505817,3534726
79709,NM_001206934,chr6,3528571,3531926,AGER,3518571,3541926
79710,NM_001206929,chr6,3528571,3531926,AGER,3518571,3541926
79712,NM_001206966,chr6,3528572,3531857,AGER,3518572,3541857
79722,NR_038190,chr6,3528572,3531857,AGER,3518572,3541857
79726,NM_001206932,chr6,3528572,3531857,AGER,3518572,3541857
79727,NM_001206954,chr6,3528572,3531857,AGER,3518572,3541857
79728,NM_172197,chr6,3528572,3531857,AGER,3518572,3541857
79730,NM_004557,chr6,3542443,3571691,NOTCH4,3532443,3581691
79731,NR_134949,chr6,3542443,3571691,NOTCH4,3532443,3581691
79732,NR_134950,chr6,3542443,3571691,NOTCH4,3532443,3581691
79744,NM_001292022,chr6,4149862,4157415,TAP1,4139862,4167415
79745,NM_000544,chr6,4130074,4143422,TAP2,4120074,4153422
79747,NM_000593,chr6,4149862,4158358,TAP1,4139862,4168358
79750,NM_018833,chr6,4126505,4143422,TAP2,4116505,4153422
79751,NM_002800,chr6,4158845,4164502,PSMB9,4148845,4174502
79753,NM_001290043,chr6,4130079,4143391,TAP2,4120079,4153391
79771,NM_001291989,chr6,4635125,4642391,RXRB,4625125,4652391
79773,NM_001270401,chr6,4635128,4642203,RXRB,4625128,4652203
79782,NM_021976,chr6,4635128,4642203,RXRB,4625128,4652203
79832,NM_001289160,chr6,2461711,2772598,MICB,2451711,2782598
79875,NM_006398,chr6,826609,830828,UBD,816609,840828
79960,NR_072994,chr6,1861097,1877927,PPP1R10,1851097,1887927
79968,NM_002714,chr6,1861097,1877927,PPP1R10,1851097,1887927
79973,NM_001376195,chr6,1861097,1877927,PPP1R10,1851097,1887927
79974,NR_164781,chr6,1876236,1877927,PPP1R10,1866236,1887927
79977,NR_164780,chr6,1876236,1877927,PPP1R10,1866236,1887927
79982,NM_001293214,chr6,1981059,1986127,TUBB,1971059,1996127
79983,NM_001293213,chr6,1981059,1986127,TUBB,1971059,1996127
79984,NM_005803,chr6,1988417,2003393,FLOT1,1978417,2013393
79986,NM_001318875,chr6,1988417,2003557,FLOT1,1978417,2013557
79987,NM_001293212,chr6,1982345,1986127,TUBB,1972345,1996127
79988,NR_120608,chr6,1981059,1986127,TUBB,1971059,1996127
79990,NM_001293216,chr6,1982345,1986127,TUBB,1972345,1996127
79991,NM_001293215,chr6,1982345,1986127,TUBB,1972345,1996127
79994,NM_178014,chr6,1981059,1986127,TUBB,1971059,1996127
80057,NM_001177519,chr6,2664817,2676636,MICA,2654817,2686636
80058,NM_001289153,chr6,2661933,2676636,MICA,2651933,2686636
80062,NM_001289154,chr6,2661933,2676636,MICA,2651933,2686636
80063,NM_001289152,chr6,2661933,2676636,MICA,2651933,2686636
80064,NM_000247,chr6,2664817,2676636,MICA,2654817,2686636
80071,NM_001159740,chr6,2833511,2835738,LTA,2823511,2845738
80079,NM_000595,chr6,2833701,2835738,LTA,2823701,2845738
80081,NM_005931,chr6,2759640,2772598,MICB,2749640,2782598
80084,NM_000594,chr6,2836979,2839752,TNF,2826979,2849752
80092,NM_001289161,chr6,2759640,2772598,MICB,2749640,2782598
80114,NM_019101,chr6,2917307,2919624,APOM,2907307,2929624
80124,NR_045828,chr6,2913818,2919624,APOM,2903818,2929624
80126,NM_001256169,chr6,2913818,2919624,APOM,2903818,2929624
80149,NM_005346,chr6,3089165,3091686,HSPA1B,3079165,3101686
80152,NM_005527,chr6,3071043,3076707,HSPA1L,3061043,3086707
80157,NM_005345,chr6,3076966,3079366,HSPA1A,3066966,3089366
80166,NM_001710,chr6,3207665,3213655,CFB,3197665,3223655
80167,NM_001178063,chr6,3162567,3207245,C2,3152567,3217245
80168,NM_001002029,chr6,3243623,3264249,C4B,3233623,3274249
80175,NM_007293,chr6,3243623,3264249,C4A,3233623,3274249
80176,NM_000063,chr6,3189286,3207243,C2,3179286,3217243
80177,NM_001252204,chr6,3243623,3264248,C4A,3233623,3274248
80178,NM_001145903,chr6,3189286,3207243,C2,3179286,3217243
80179,NM_001282458,chr6,3189286,3207243,C2,3179286,3217243
80186,NM_001282459,chr6,3189286,3196628,C2,3179286,3206628
80189,NM_001282457,chr6,3159350,3207243,C2,3149350,3217243
80196,NM_032741,chr6,3397008,3406905,AGPAT1,3387008,3416905
80198,NM_001371438,chr6,3397008,3406143,AGPAT1,3387008,3416143
80199,NM_001371439,chr6,3397008,3401913,AGPAT1,3387008,3411913
80200,NM_006411,chr6,3397008,3404881,AGPAT1,3387008,3414881
80201,NM_001371437,chr6,3397008,3405917,AGPAT1,3387008,3415917
80215,NR_134949,chr6,3423637,3452865,NOTCH4,3413637,3462865
80216,NM_001136,chr6,3409765,3413050,AGER,3399765,3423050
80217,NM_001206936,chr6,3409765,3413050,AGER,3399765,3423050
80218,NM_001206940,chr6,3409765,3413050,AGER,3399765,3423050
80220,NM_001206934,chr6,3409764,3413119,AGER,3399764,3423119
80221,NM_001206929,chr6,3409764,3413119,AGER,3399764,3423119
80222,NM_001206966,chr6,3409765,3413050,AGER,3399765,3423050
80223,NM_004557,chr6,3423637,3452865,NOTCH4,3413637,3462865
80225,NR_134950,chr6,3423637,3452865,NOTCH4,3413637,3462865
80227,NR_038190,chr6,3409765,3413050,AGER,3399765,3423050
80228,NM_001206932,chr6,3409765,3413050,AGER,3399765,3423050
80229,NM_001206954,chr6,3409765,3413050,AGER,3399765,3423050
80230,NM_172197,chr6,3409765,3413050,AGER,3399765,3423050
80242,NM_000544,chr6,4025292,4038655,TAP2,4015292,4048655
80246,NM_000593,chr6,4045092,4053588,TAP1,4035092,4063588
80247,NM_001292022,chr6,4045092,4052645,TAP1,4035092,4062645
80248,NM_018833,chr6,4021716,4038655,TAP2,4011716,4048655
80250,NM_002800,chr6,4054075,4059736,PSMB9,4044075,4069736
80253,NM_001290043,chr6,4025297,4038624,TAP2,4015297,4048624
80269,NM_001291989,chr6,4393583,4400853,RXRB,4383583,4410853
80274,NM_001270401,chr6,4393586,4400665,RXRB,4383586,4410665
80279,NM_021976,chr6,4393586,4400665,RXRB,4383586,4410665
80335,NM_000595,chr6,2882949,2884984,LTA,2872949,2894984
80337,NM_001289161,chr6,2717801,2821820,MICB,2707801,2831820
80338,NM_001159740,chr6,2882759,2884984,LTA,2872759,2894984
80339,NM_005931,chr6,2717801,2821820,MICB,2707801,2831820
80351,NM_001289160,chr6,2514257,2821820,MICB,2504257,2831820
80387,NM_006398,chr6,826293,830512,UBD,816293,840512
80469,NR_072994,chr6,1916261,1933092,PPP1R10,1906261,1943092
80474,NM_001376195,chr6,1916261,1933092,PPP1R10,1906261,1943092
80479,NM_002714,chr6,1916261,1933092,PPP1R10,1906261,1943092
80482,NR_164781,chr6,1931401,1933092,PPP1R10,1921401,1943092
80483,NR_164780,chr6,1931401,1933092,PPP1R10,1921401,1943092
80485,NM_001293213,chr6,2036222,2041289,TUBB,2026222,2051289
80486,NM_001318875,chr6,2043579,2058722,FLOT1,2033579,2068722
80487,NM_005803,chr6,2043579,2058558,FLOT1,2033579,2068558
80490,NR_120608,chr6,2036222,2041289,TUBB,2026222,2051289
80494,NM_001293212,chr6,2037508,2041289,TUBB,2027508,2051289
80496,NM_001293214,chr6,2036222,2041289,TUBB,2026222,2051289
80499,NM_001293216,chr6,2037508,2041289,TUBB,2027508,2051289
80503,NM_001293215,chr6,2037508,2041289,TUBB,2027508,2051289
80507,NM_178014,chr6,2036222,2041289,TUBB,2026222,2051289
80554,NM_001289154,chr6,2714923,2729522,MICA,2704923,2739522
80555,NM_001177519,chr6,2717805,2729522,MICA,2707805,2739522
80556,NM_001289153,chr6,2714923,2729522,MICA,2704923,2739522
80560,NM_001289152,chr6,2714923,2729522,MICA,2704923,2739522
80561,NM_000247,chr6,2717805,2729522,MICA,2707805,2739522
80590,NM_019101,chr6,2966559,2968876,APOM,2956559,2978876
80598,NR_045828,chr6,2963069,2968876,APOM,2953069,2978876
80601,NM_001256169,chr6,2963069,2968876,APOM,2953069,2978876
80604,NM_000594,chr6,2886225,2888996,TNF,2876225,2898996
80643,NM_000063,chr6,3238551,3256269,C2,3228551,3266269
80644,NM_001282459,chr6,3238551,3245644,C2,3228551,3255644
80645,NM_001710,chr6,3256691,3261361,CFB,3246691,3271361
80647,NM_001145903,chr6,3238551,3256269,C2,3228551,3266269
80648,NM_001282457,chr6,3244193,3256269,C2,3234193,3266269
80650,NM_001178063,chr6,3244194,3256271,C2,3234194,3266271
80651,NM_001282458,chr6,3238551,3256269,C2,3228551,3266269
80655,NM_001371438,chr6,3478812,3487947,AGPAT1,3468812,3497947
80656,NM_001206966,chr6,3491569,3494854,AGER,3481569,3504854
80657,NM_001136,chr6,3491569,3494854,AGER,3481569,3504854
80658,NM_032741,chr6,3478812,3488709,AGPAT1,3468812,3498709
80660,NM_001206940,chr6,3491569,3494854,AGER,3481569,3504854
80661,NM_001206929,chr6,3491568,3494923,AGER,3481568,3504923
80662,NM_004557,chr6,3505440,3534689,NOTCH4,3495440,3544689
80663,NM_001371439,chr6,3478812,3483717,AGPAT1,3468812,3493717
80664,NM_001206936,chr6,3491569,3494854,AGER,3481569,3504854
80665,NR_134950,chr6,3505440,3534689,NOTCH4,3495440,3544689
80666,NM_006411,chr6,3478812,3486685,AGPAT1,3468812,3496685
80667,NM_001371437,chr6,3478812,3487721,AGPAT1,3468812,3497721
80669,NM_001206934,chr6,3491568,3494923,AGER,3481568,3504923
80678,NR_134949,chr6,3505440,3534689,NOTCH4,3495440,3544689
80680,NR_038190,chr6,3491569,3494854,AGER,3481569,3504854
80684,NM_001206932,chr6,3491569,3494854,AGER,3481569,3504854
80685,NM_001206954,chr6,3491569,3494854,AGER,3481569,3504854
80686,NM_172197,chr6,3491569,3494854,AGER,3481569,3504854
80698,NM_000544,chr6,4250381,4263744,TAP2,4240381,4273744
80703,NM_000593,chr6,4270181,4278677,TAP1,4260181,4288677
80705,NM_018833,chr6,4246805,4263744,TAP2,4236805,4273744
80706,NM_001292022,chr6,4270181,4277734,TAP1,4260181,4287734
80707,NM_002800,chr6,4279164,4284825,PSMB9,4269164,4294825
80709,NM_001290043,chr6,4250386,4263713,TAP2,4240386,4273713
80726,NM_001291989,chr6,4618676,4625946,RXRB,4608676,4635946
80727,NM_001270401,chr6,4618679,4625758,RXRB,4608679,4635758
80735,NM_021976,chr6,4618679,4625758,RXRB,4608679,4635758
80760,NR_134950,chr6,3510345,3539573,NOTCH4,3500345,3549573
80761,NR_134949,chr6,3510345,3539573,NOTCH4,3500345,3549573
80763,NM_004557,chr6,3510345,3539573,NOTCH4,3500345,3549573
80872,NM_001376195,chr6,1900468,1917299,PPP1R10,1890468,1927299
80879,NR_072994,chr6,1900468,1917299,PPP1R10,1890468,1927299
80887,NM_002714,chr6,1900468,1917299,PPP1R10,1890468,1927299
80891,NR_164781,chr6,1915608,1917299,PPP1R10,1905608,1927299
80892,NR_164780,chr6,1915608,1917299,PPP1R10,1905608,1927299
80894,NM_001318875,chr6,2027792,2042945,FLOT1,2017792,2052945
80897,NR_120608,chr6,2020435,2025502,TUBB,2010435,2035502
80899,NM_001293212,chr6,2021721,2025502,TUBB,2011721,2035502
80900,NM_001293214,chr6,2020435,2025502,TUBB,2010435,2035502
80902,NM_001293216,chr6,2021721,2025502,TUBB,2011721,2035502
80906,NM_005803,chr6,2027792,2042781,FLOT1,2017792,2052781
80907,NM_001293215,chr6,2021721,2025502,TUBB,2011721,2035502
80908,NM_001293213,chr6,2020435,2025502,TUBB,2010435,2035502
80909,NM_178014,chr6,2020435,2025502,TUBB,2010435,2035502
80940,NM_001177519,chr6,2705168,2716890,MICA,2695168,2726890
80941,NM_001289154,chr6,2702285,2716890,MICA,2692285,2726890
80942,NM_001289153,chr6,2702285,2716890,MICA,2692285,2726890
80948,NM_001289152,chr6,2702285,2716890,MICA,2692285,2726890
80949,NM_000247,chr6,2705168,2716890,MICA,2695168,2726890
80950,NM_000595,chr6,2870866,2872901,LTA,2860866,2882901
80953,NM_001159740,chr6,2870676,2872901,LTA,2860676,2882901
80955,NM_005931,chr6,2796737,2809708,MICB,2786737,2819708
80959,NM_000594,chr6,2874142,2876913,TNF,2864142,2886913
80961,NM_001289161,chr6,2796737,2809708,MICB,2786737,2819708
80970,NM_001289160,chr6,2793462,2809708,MICB,2783462,2819708
80994,NR_045828,chr6,2950979,2956785,APOM,2940979,2966785
80996,NM_019101,chr6,2954468,2956785,APOM,2944468,2966785
80997,NM_001256169,chr6,2950979,2956785,APOM,2940979,2966785
81045,NM_000063,chr6,3228253,3246159,C2,3218253,3256159
81046,NM_001710,chr6,3246581,3252571,CFB,3236581,3262571
81051,NM_001282457,chr6,3234094,3246159,C2,3224094,3256159
81053,NM_001282459,chr6,3228253,3235545,C2,3218253,3245545
81058,NM_001178063,chr6,3234095,3246161,C2,3224095,3256161
81062,NM_001145903,chr6,3228253,3246159,C2,3218253,3256159
81064,NM_001282458,chr6,3228253,3246159,C2,3218253,3256159
81073,NM_007293,chr6,3282543,3303168,C4A,3272543,3313168
81077,NM_001252204,chr6,3282543,3303167,C4A,3272543,3313167
81080,NM_001002029,chr6,3282543,3303168,C4B,3272543,3313168
81081,NM_001002029,chr6,3315281,3335906,C4B,3305281,3345906
81089,NM_001136,chr6,3496473,3499758,AGER,3486473,3509758
81091,NM_001206936,chr6,3496473,3499758,AGER,3486473,3509758
81094,NM_032741,chr6,3483716,3493613,AGPAT1,3473716,3503613
81095,NM_001371438,chr6,3483716,3492851,AGPAT1,3473716,3502851
81096,NM_001371439,chr6,3483716,3488621,AGPAT1,3473716,3498621
81097,NM_006411,chr6,3483716,3491589,AGPAT1,3473716,3501589
81098,NM_001371437,chr6,3483716,3492625,AGPAT1,3473716,3502625
81099,NR_038190,chr6,3496473,3499758,AGER,3486473,3509758
81101,NM_001206934,chr6,3496472,3499827,AGER,3486472,3509827
81102,NM_001206929,chr6,3496472,3499827,AGER,3486472,3509827
81111,NM_001206940,chr6,3496473,3499758,AGER,3486473,3509758
81112,NM_001206966,chr6,3496473,3499758,AGER,3486473,3509758
81115,NM_001206932,chr6,3496473,3499758,AGER,3486473,3509758
81116,NM_001206954,chr6,3496473,3499758,AGER,3486473,3509758
81117,NM_172197,chr6,3496473,3499758,AGER,3486473,3509758
81134,NM_000593,chr6,4243758,4252254,TAP1,4233758,4262254
81135,NM_000544,chr6,4224128,4237318,TAP2,4214128,4247318
81137,NM_002800,chr6,4252741,4258398,PSMB9,4242741,4268398
81139,NM_018833,chr6,4220532,4237318,TAP2,4210532,4247318
81142,NM_001292022,chr6,4243758,4251311,TAP1,4233758,4261311
81144,NM_001290043,chr6,4224133,4237287,TAP2,4214133,4247287
81335,NM_001007532,chr17,790688,791133,STH,780688,801133
